81762,785,1921,73,2,2567,4674,203
312518,2260,1800,273,2,2710,3618,235
111930,1887,1395,99,2,3299,4341,183
77479,1739,236,69,2,2352,6711,311
14516,365,1948,16,2,2633,25494,548
56069,2471,1778,51,2,1892,5187,191
290181,2031,1489,254,2,4570,4161,245
397695,413,2071,336,2,8397,4956,249
69250,1100,1561,62,2,1939,4235,181
65092,1113,918,59,2,14489,8084,204
58091,1898,1855,53,2,2319,5100,184
207433,593,1394,182,2,2862,4136,222
233811,2167,564,206,2,2710,3874,224
337180,2213,1763,292,2,2821,3454,249
44902,2358,669,42,2,4705,5240,160
311890,174,1530,272,2,2480,4316,253
233010,1418,1056,205,2,6812,10266,1861
314573,2449,864,274,2,2519,3579,225
337003,2289,1842,292,2,3211,3755,254
370226,1926,1729,317,2,3538,3657,277
406098,1970,727,342,2,7862,12913,2244
70401,2507,1382,63,2,1340,4363,195
232492,367,991,204,2,2383,4193,307
218008,376,1934,192,2,8068,4322,189
315246,1343,1217,275,2,3616,4412,287
378609,182,1843,323,2,8430,4520,282
92580,2152,1133,83,2,3819,4907,183
80220,2133,1053,72,2,2845,4614,172
237206,1988,625,208,2,4123,4309,247
304653,817,145,266,2,13256,6147,213
101498,784,1234,90,2,2785,4339,189
282286,2243,157,247,2,4258,4221,216
30687,2266,718,30,2,3822,4964,167
35498,1655,611,34,2,4143,6541,218
437035,2449,611,357,2,2786,3445,382
388734,1114,1940,330,2,3445,3852,281
183566,1023,1496,162,2,3528,4500,192
7126,2271,1713,11,2,2145,5230,186
9466,1299,523,13,2,5400,5618,249
337413,2262,353,292,2,4120,4156,279
311671,387,1830,272,2,9774,4553,192
398561,557,1316,337,2,3422,4037,364
51009,2130,1204,47,2,3271,4949,182
360380,473,746,309,2,3591,3512,284
344028,1933,1715,297,2,3699,3445,258
301309,1699,904,263,2,3771,4086,250
275474,147,999,241,2,2563,4077,236
124844,857,771,110,2,2644,4502,219
61925,1888,1872,56,2,2143,4928,190
138270,1912,1826,122,2,3210,5726,209
360619,1875,2005,309,2,3331,3488,252
37115,1360,396,36,2,1979,3999,226
373549,939,1368,320,2,3310,3619,278
65801,2433,304,59,2,2911,5031,194
238676,1691,1068,210,2,4129,4728,217
266115,2241,1198,233,2,2312,4003,230
243772,765,403,214,2,7916,5054,228
107355,1082,1477,95,2,3712,4610,176
296779,1020,1272,259,2,2635,3443,249
101534,1551,179,90,2,1887,4103,240
38100,2345,1829,36,2,2067,4782,182
177807,416,1950,157,2,2165,7176,210
264105,2404,1066,232,2,2689,3943,228
119743,1019,1767,106,2,2835,4246,180
154588,936,1525,137,2,3008,4329,180
287914,1585,852,252,2,4835,5104,492
67446,527,1955,61,2,2170,7828,524
413931,816,1238,345,2,2834,3921,365
434044,2324,1673,355,2,3046,3139,342
230501,224,1268,202,2,3035,6157,488
236565,1564,1482,208,2,4471,4415,203
82645,1457,482,74,2,2128,6638,297
93369,515,207,83,2,14307,6336,179
242658,193,1058,213,2,2329,4242,216
333585,624,1403,289,2,2886,4023,261
81310,1961,837,73,2,6666,6049,191
103264,1493,1485,91,2,2387,4520,177
250236,2504,626,219,2,2498,3881,228
423859,871,365,349,2,3991,4430,491
39161,142,1078,37,2,2675,4665,202
184935,2353,134,163,2,6235,4763,199
414032,2049,823,345,2,4231,6244,1298
172425,2205,1899,152,2,2635,4402,206
116218,402,242,103,2,4286,4715,188
327289,581,1486,284,2,3453,4139,318
108197,1479,1003,96,2,2904,5315,278
1751,344,216,7,2,3001,5310,197
331041,487,1404,287,2,3149,4528,433
330756,1632,103,286,2,9653,4665,210
223785,809,1987,197,2,3880,4404,198
429552,1503,1666,352,2,3978,4052,319
366283,1179,1038,313,2,4446,3724,309
288058,848,159,252,2,7191,5280,222
78167,472,902,70,2,17437,6027,178
361472,937,1809,310,2,3177,3810,280
260528,1526,613,229,2,5441,4190,226
139657,935,202,123,2,6911,4593,196
395787,1692,1949,335,2,2818,3415,290
313746,539,1355,274,2,3011,3585,248
276493,1306,768,242,2,4277,4361,255
256368,1680,825,225,2,5900,5028,288
63574,553,1476,57,2,2803,4434,202
71715,920,439,64,2,5307,4904,186
253790,360,558,223,2,3450,4106,247
395923,187,742,335,2,2680,3296,346
323445,2366,1856,281,2,2824,3450,254
184260,2413,156,162,2,4218,4216,216
81472,2465,422,73,2,2603,4496,172
63598,1702,324,57,2,2152,4760,229
377023,2233,1813,322,2,3326,3194,269
76932,209,456,69,2,10203,6060,180
315932,1498,1399,275,2,4656,4381,249
403170,2404,1932,340,2,3619,3430,277
160406,1730,257,142,2,2002,4218,245
231890,2273,1434,204,2,4041,4498,213
53801,2312,1091,49,2,2606,4740,182
45521,1135,2060,42,2,2484,5431,203
160388,1317,54,142,2,5390,4422,202
108858,137,140,96,2,5558,5104,181
303102,2092,491,264,2,4964,5412,435
351771,1706,293,303,2,2489,3836,378
27494,1945,64,27,2,2040,4938,334
121960,2498,66,108,2,4834,5008,195
159867,1601,897,141,2,3899,4138,278
50283,1717,1637,46,2,2055,4199,177
9623,1079,1566,13,2,2691,5880,195
355,1443,191,6,2,1592,5472,234
4697,1167,2084,8,2,4202,6801,214
393042,2020,1740,333,2,3656,3728,283
68067,1983,879,61,2,6793,4993,185
408032,2191,428,343,2,3294,6635,520
276263,952,1842,242,2,3996,4085,247
288884,1017,150,253,2,9112,4831,211
270857,1680,289,237,2,2485,5738,270
248517,2156,1361,218,2,3189,3864,221
85377,1159,2016,76,2,5149,4433,200
308889,221,856,270,2,2889,3760,278
55313,244,999,50,2,4078,4623,182
333810,313,1294,289,2,3007,3750,268
93799,2302,1457,84,2,4246,5403,184
415585,421,1304,345,2,2904,4007,343
441475,1350,1970,361,2,5938,4284,328
436904,1742,1404,357,2,7703,4035,376
6400,1914,802,10,2,2445,5267,177
144251,1547,884,128,2,3967,4693,221
94182,842,520,84,2,2725,4453,203
429519,83,1964,352,2,1531,3092,243
325963,1161,1307,283,2,3269,3548,244
444083,1401,1725,364,2,4119,4138,334
192714,2320,278,169,2,4272,4088,252
243626,2194,131,214,2,5565,4467,192
42955,2097,1692,40,2,2846,5640,185
348599,2374,797,301,2,2490,3434,289
196010,1802,2007,172,2,2266,4590,206
195842,468,1256,172,2,2173,3808,299
23008,558,1092,24,2,4074,4790,176
125883,2055,1491,111,2,3340,4777,191
284893,1783,452,249,2,5240,4837,369
148598,142,1028,132,2,2197,4255,182
403303,1433,1383,340,2,3618,3816,302
259783,1324,467,228,2,3667,4171,222
103021,940,1367,91,2,2271,4413,186
200859,1819,364,177,2,3307,4660,283
129755,1515,1730,114,2,3429,5017,188
443786,2083,2020,364,2,3252,3343,330
203691,1132,1860,179,2,3956,4394,204
95864,501,1194,86,2,4220,4225,174
155919,1473,1003,138,2,3357,3968,252
241026,160,1268,212,2,2665,5240,380
330687,2001,1618,286,2,4510,3950,271
95096,576,2067,85,2,3666,4764,256
344106,1041,834,298,2,5394,3666,263
101658,2132,657,90,2,3999,4293,230
105452,825,1406,93,2,3297,4320,171
4547,1218,816,8,2,6269,4781,198
19204,1486,1895,20,2,1942,4386,187
392893,776,1741,333,2,3624,3856,247
1916,1994,88,7,2,1896,6102,226
78038,2387,1641,70,2,3184,4891,174
4518,2476,918,8,2,1594,5177,156
344382,795,91,298,2,5350,4434,241
291430,1205,1086,255,2,3906,3850,291
11096,87,1504,14,2,1748,4611,275
243212,253,1609,214,2,3530,4346,222
390934,161,1338,331,2,1873,3555,379
352562,2386,645,303,2,3046,3366,251
263548,1569,88,231,2,8710,4969,211
405868,2303,2110,342,2,2820,3700,232
161164,787,1710,143,2,3541,4482,182
103504,2414,2064,92,2,1605,6764,183
208023,69,1936,183,2,8652,4865,207
65970,2443,1565,59,2,2021,4830,179
248636,2492,342,218,2,2323,3962,255
127787,899,1205,113,2,2666,4277,180
440794,892,1510,361,2,6620,5359,417
363287,1681,1425,311,2,5661,4065,314
294108,2293,1216,257,2,2493,3682,225
365320,2035,317,313,2,4578,3976,316
104350,1780,223,92,2,2360,4862,263
344100,1043,1762,298,2,4044,3738,243
212843,2488,268,187,2,2830,3880,252
422259,2197,563,349,2,2690,6615,400
443375,472,1576,363,2,2055,3856,309
197741,671,562,174,2,7661,4969,225
417461,2451,107,346,2,2124,4157,312
164726,2107,1539,146,2,3724,4054,226
64939,1757,1473,58,2,1943,4223,174
398918,398,1813,337,2,8608,4660,294
189778,826,75,167,2,4727,4493,213
204307,336,1075,180,2,3825,4928,271
55059,1039,1339,50,2,6114,5349,181
316397,1682,1326,276,2,5383,3933,254
142606,776,1350,126,2,3784,4507,188
111089,2490,1077,98,2,1995,4452,173
104616,1525,1595,92,2,2344,4531,192
66487,1268,2108,60,2,3434,4495,216
381595,1210,650,325,2,3048,3578,371
318948,1292,1177,278,2,3451,3807,252
356943,1827,1961,307,2,3365,3930,267
83149,1266,876,74,2,3609,4928,185
272126,353,1286,238,2,3002,4960,365
232708,707,345,204,2,5959,4491,209
93249,771,297,83,2,8014,4987,187
50094,784,279,46,2,6674,5769,215
310075,1496,1255,271,2,5669,4448,258
365152,544,670,313,2,3683,3680,310
436744,2362,1633,357,2,3444,3241,353
389031,824,1529,330,2,3867,4572,329
30667,1799,1647,30,2,2035,4797,199
240585,1582,695,211,2,5365,4346,212
329874,1685,795,286,2,8512,11826,2273
330166,742,1081,286,2,2796,3641,262
82302,1612,1957,74,2,1890,4673,182
136578,2276,1021,121,2,2885,4446,181
333366,1311,296,289,2,7265,4206,221
302109,969,1078,264,2,2807,3703,232
115717,2039,1640,102,2,3350,4849,194
330589,2022,1511,286,2,6538,4421,248
291089,1966,990,254,2,4574,4294,236
406474,2343,333,342,2,3436,4484,320
125010,685,681,110,2,6591,5144,178
340836,1517,1521,295,2,4090,3975,242
309372,2079,217,270,2,6951,4452,219
418546,355,617,347,2,2741,4424,367
362735,2297,1314,311,2,2958,3242,288
114671,933,1565,102,2,3303,4882,172
322712,1144,525,280,2,12157,5965,280
351556,65,1288,303,2,1673,3072,302
348329,665,590,301,2,4985,3770,266
426008,1210,1032,350,2,2443,3189,311
405788,2491,233,342,2,2729,3733,282
145386,2272,2028,128,2,2089,4330,198
35931,1657,909,35,2,1910,4809,208
311825,2342,381,272,2,3899,4335,248
23187,1196,1706,24,2,4207,5329,191
59190,581,182,54,2,4879,5348,199
111337,2189,1128,98,2,2171,4294,177
353384,2263,56,304,2,3942,3793,221
233757,684,224,205,2,9055,5716,230
295876,2044,1984,258,2,3460,4145,257
329685,175,1755,286,2,10298,5085,243
340869,804,1221,295,2,2909,3717,246
90815,563,1595,81,2,2498,4577,207
72065,2248,1446,65,2,3287,6551,192
269514,2508,1386,236,2,3699,4156,226
305009,1667,1219,266,2,6681,4602,260
422449,1219,1936,349,2,3702,3760,309
391207,497,1894,332,2,3489,5037,277
94974,1098,1747,85,2,6387,5452,185
370743,2510,957,317,2,2781,3038,269
235044,2089,376,207,2,6584,9164,803
58981,2484,2029,54,2,2070,4936,195
353783,2353,1921,304,2,3279,3353,256
446037,2414,1883,367,2,2894,3351,333
414222,1005,450,345,2,3338,4018,464
261623,455,1494,229,2,2883,4103,223
281738,1390,1976,247,2,3201,4323,238
55365,399,1657,50,2,1595,4005,320
133216,1171,1650,118,2,3503,4284,171
421465,458,2064,348,2,5539,4707,261
18391,1775,1523,20,2,2123,4885,183
199915,1842,677,176,2,4067,3887,223
218930,1809,251,192,2,2656,4267,241
268158,2303,433,235,2,3736,4507,265
410288,931,1149,344,2,2508,4096,406
16232,1014,1054,18,2,2737,4465,182
86414,938,1239,78,2,2572,4586,189
137132,1854,801,121,2,3846,4177,228
303441,1341,245,265,2,9372,4983,208
204962,377,1947,180,2,6688,4699,189
285620,253,1258,250,2,3062,4537,321
53922,1856,786,49,2,2512,5038,203
202942,826,1746,178,2,2753,4216,186
147791,2371,563,131,2,3811,4513,170
224561,249,1858,198,2,11540,4792,191
443641,747,1425,363,2,3743,4538,365
64595,1403,470,58,2,1727,9514,310
444399,744,1645,365,2,3269,4459,359
33337,1927,1739,32,2,1746,4881,190
260990,1612,1200,229,2,6096,4296,244
7153,2247,238,11,2,1252,4791,192
30238,1590,448,30,2,2008,5051,245
78998,924,476,71,2,8207,5142,194
16892,1711,383,18,2,2133,4684,233
355168,1947,1638,305,2,3590,3497,272
7387,2386,1868,11,2,1757,4965,189
59372,2494,239,54,2,4189,5462,195
44225,1762,1188,41,2,4070,4776,180
260900,1354,1375,229,2,4976,4286,218
354828,237,1747,305,2,10367,4848,273
439999,200,2008,360,2,1880,3471,288
20414,1746,1084,21,2,2393,5023,184
279998,1439,1977,246,2,3667,4494,244
358309,458,1874,308,2,7586,4730,230
53719,1666,501,49,2,2430,4554,232
101855,2118,1835,90,2,2316,4444,197
372709,745,1620,319,2,3618,3957,268
149851,1534,1187,133,2,4795,4326,189
130858,1027,1813,115,2,4298,4320,190
333712,532,1706,289,2,2619,4059,249
129929,1948,278,115,2,2062,4363,242
428342,341,2054,351,2,7315,4209,288
55977,1786,1001,51,2,1924,4517,192
132127,1276,2063,116,2,2113,4339,202
385224,984,2086,327,2,2688,3521,252
85693,942,1017,77,2,4315,5247,192
138360,2461,759,122,2,3406,4446,179
434039,2379,1609,355,2,3364,3310,340
44041,1315,155,41,2,1809,5170,236
85319,869,1396,76,2,4705,4370,181
309276,460,1681,270,2,3216,4202,213
224648,1819,1170,198,2,3230,4708,217
343477,1126,341,297,2,2419,3423,235
413699,1486,802,345,2,3356,4538,511
46258,1778,1856,43,2,2018,5081,184
35076,2484,1856,34,2,2012,4955,180
166835,2167,564,147,2,6793,4451,195
260165,1122,1368,228,2,8348,4838,222
384244,2495,811,327,2,2703,3092,306
68268,952,1012,62,2,4248,4412,191
324262,2000,1731,282,2,3706,3911,269
60231,1400,485,55,2,1818,14479,392
420502,1672,1644,348,2,5205,3897,308
115815,1190,1562,103,2,3042,4839,179
1919,1685,1549,7,2,2532,5417,0
24239,91,305,25,2,3731,5179,185
70263,2145,1387,63,2,3355,5144,173
62536,1560,469,56,2,1997,4981,241
102905,653,930,91,2,3480,4698,167
221720,2440,1609,195,2,3442,3947,223
202889,1791,727,178,2,4401,4117,247
240081,93,108,211,2,6496,4938,232
8057,53,1910,11,2,1591,4255,257
306422,823,1537,267,2,3958,4304,236
66950,802,1689,60,2,2318,4619,193
28463,1538,848,28,2,2447,3788,227
355270,807,97,305,2,8671,5154,245
287420,1058,1595,251,2,4550,4262,227
529,1295,347,6,2,2784,5165,250
53542,1354,1078,49,2,3625,5545,204
396449,2321,151,335,2,3775,4283,265
413126,1752,1128,344,2,4484,4139,366
266053,1662,132,233,2,16517,6192,238
110459,1923,1642,97,2,2866,4788,192
68075,426,441,61,2,4281,4868,180
69212,729,1738,62,2,2271,4360,194
100540,1308,1771,89,2,3602,4584,184
333562,1761,1223,289,2,4057,4010,244
98576,710,1445,88,2,3014,4464,187
399799,185,1368,337,2,1885,3366,346
294632,1406,239,257,2,8937,5185,201
369853,1282,1896,316,2,5597,3909,294
150062,1922,1318,133,2,4833,5401,194
279113,391,308,245,2,4534,4312,228
342053,849,704,296,2,4358,3895,254
14433,71,1453,16,2,1362,4081,251
60251,491,220,55,2,12372,6622,200
391836,1967,1965,332,2,3352,3739,309
30235,1745,1445,30,2,1958,4462,191
345050,1393,1985,298,2,3507,4065,252
319436,1451,1934,278,2,2870,4093,239
289156,1643,1858,253,2,3746,3986,238
122945,74,196,109,2,8047,5347,175
58112,1600,1021,53,2,2865,5234,199
178171,2447,220,157,2,3463,4135,235
393799,1020,1313,333,2,5318,4153,369
320961,1634,1936,279,2,4908,4701,239
13755,1769,1635,16,2,2254,5091,187
285392,2137,1919,250,2,5788,4397,246
363506,1348,65,311,2,4411,4093,242
328133,1469,163,285,2,5162,4339,199
340218,239,816,295,2,2522,3386,264
104762,559,1996,93,2,2975,4162,301
199115,254,242,175,2,5953,4770,209
347591,2280,878,300,2,2477,3373,281
58666,241,1731,54,2,4558,4146,263
417104,2270,704,346,2,3041,3935,427
83290,2320,707,74,2,3179,4546,162
141662,673,1169,125,2,3071,4238,201
316406,964,620,276,2,3302,3785,256
27244,1698,1796,27,2,1767,4722,181
4975,63,1507,9,2,2205,5598,293
321509,1927,1053,280,2,4070,3907,237
426984,209,1294,351,2,2072,3428,352
231894,2403,269,204,2,3347,4263,265
323584,539,1151,281,2,2278,3269,247
167580,850,1478,148,2,2397,4397,189
261450,1895,967,229,2,3675,4251,202
73353,1527,1631,66,2,1875,5149,197
81262,1338,1564,73,2,3167,7158,208
69299,900,1981,62,2,3527,4788,207
412163,1235,614,344,2,2456,4175,415
436041,473,1591,356,2,1943,3847,311
48746,2329,1315,45,2,2150,4750,180
97236,632,1027,87,2,4306,4616,172
11537,536,357,14,2,4332,5751,196
325708,163,1419,283,2,2112,3748,360
383284,2239,424,326,2,4436,4509,350
379362,860,1807,323,2,3468,3948,261
405757,884,1447,342,2,3510,3852,313
333914,954,1477,289,2,5261,4395,252
356301,569,1405,306,2,3181,3733,294
390624,437,1373,331,2,3376,3937,312
21416,1468,1193,22,2,2049,3595,235
145103,987,109,128,2,8927,5481,214
240527,110,865,211,2,2952,3833,235
352955,959,1175,304,2,4221,3513,277
307965,2027,1800,269,2,2921,3704,246
325881,2277,146,283,2,6917,4649,226
131791,943,1576,116,2,3310,4911,203
431291,417,1837,353,2,10038,5043,318
201487,1102,1693,177,2,3346,4549,193
314731,559,696,274,2,2558,2919,250
357072,2447,1186,307,2,2335,3100,250
308891,239,848,270,2,2892,3581,274
183385,1166,425,162,2,6858,4707,207
331800,1444,557,287,2,2829,3780,243
152506,2343,2045,135,2,1850,4241,191
237395,1207,573,208,2,5155,4417,230
365429,821,1669,313,2,3225,3883,243
388728,885,443,330,2,7903,4745,383
263122,261,1352,231,2,3065,6684,616
321992,392,1447,280,2,2766,4007,256
39775,1815,665,38,2,3056,4631,176
312848,1088,80,273,2,10972,5251,205
17609,2113,1476,19,2,3235,6335,174
272026,590,1149,238,2,3298,4159,259
55098,2419,1518,50,2,2277,4838,183
67650,705,1653,61,2,2337,4538,202
189062,1872,166,166,2,3638,14696,374
59317,1939,1827,54,2,2171,4866,194
30717,2171,1861,31,2,2122,5126,181
420882,1640,180,348,2,9679,6641,375
125412,1296,2074,111,2,2510,4704,199
269000,498,1767,236,2,3667,4221,204
182200,1460,1384,161,2,3445,4407,179
122045,2349,225,108,2,6115,4742,206
344594,1826,204,298,2,3211,7829,352
419184,213,1277,347,2,2197,3574,359
239235,2029,335,210,2,4310,4542,233
22539,1875,1866,23,2,1914,5009,175
103822,1661,468,92,2,1953,4282,272
435512,1213,1132,356,2,1861,3028,282
412112,1612,1790,344,2,3324,3609,295
16063,82,1748,18,2,1387,4409,303
63140,260,1729,57,2,4438,4209,255
367744,1668,1696,314,2,3164,3738,291
439646,1355,1370,360,2,3819,4482,439
81938,697,1669,73,2,2510,4507,189
115154,1318,1934,102,2,2690,4991,197
227045,837,1607,200,2,5334,4440,201
292680,2291,1421,256,2,3357,4020,230
263458,1239,1257,231,2,3481,4059,233
60463,1746,2110,55,2,2108,4273,185
253658,603,1366,223,2,3205,4124,234
398157,2237,1217,336,2,4153,3596,331
343167,1215,1568,297,2,2708,3800,226
58463,2146,915,53,2,4338,5092,170
284257,2228,1422,249,2,3077,4172,245
357378,831,1370,307,2,2824,3401,253
242415,2037,549,213,2,4995,4614,228
204780,1578,1438,180,2,7963,4935,202
288292,269,1340,252,2,2857,4657,328
429770,897,1741,352,2,3094,4159,314
52174,1348,1361,48,2,2820,5121,246
312306,938,1837,273,2,3730,3625,229
125261,1891,1050,111,2,2775,4795,195
404378,1669,1870,342,2,4326,3625,283
416915,1011,472,346,2,5615,4506,489
277995,2346,1793,243,2,2852,3911,251
282678,1569,2096,248,2,2905,4335,234
351173,386,1923,302,2,10842,4601,213
6502,2389,1838,10,2,1960,5332,168
404163,851,1843,341,2,2771,3819,280
445100,1935,1990,366,2,4002,3693,375
290126,1550,1569,254,2,3101,4128,224
245569,2031,2079,215,2,2125,4375,217
350808,1593,721,302,2,5617,9409,1508
22423,1420,398,23,2,1796,4257,282
369948,1934,535,316,2,11777,18324,3425
79534,1862,681,71,2,3593,4624,183
313120,2266,233,273,2,4490,4481,258
409952,362,2007,344,2,8693,4758,260
237849,529,1227,209,2,4322,4310,247
214874,1072,643,189,2,3851,3962,226
268628,1904,168,235,2,2341,5801,311
380778,1084,1635,325,2,4228,3909,304
126552,2419,1381,112,2,1947,4232,184
83612,942,1626,75,2,4324,5207,190
2547,149,1444,7,2,1692,3598,238
320015,2302,1801,278,2,2404,3470,233
74280,2408,594,67,2,2487,4594,165
239019,560,363,210,2,3928,4003,239
398462,2074,1054,336,2,4459,3786,417
148626,155,1912,132,2,9524,5456,287
8795,1882,240,12,2,2460,5129,254
347655,960,1338,300,2,3048,3674,269
304534,225,1249,266,2,2785,3880,280
258317,809,1127,227,2,3152,4220,235
149217,588,201,132,2,5238,4699,197
213588,2173,1603,188,2,4157,4408,243
108610,366,2043,96,2,1551,5255,250
137587,555,2037,121,2,2929,4551,210
401208,1119,2101,338,2,3650,4096,252
141243,1193,242,125,2,5178,4880,196
